Day	Assay	term	estimate	std.error	statistic	p.value	log2FC	p_value	p_adj
07	IFN-gamma	AllocationAnakinra	-0.0031000992033271874	0.14717876430546328	-0.021063495253249055	0.9832031316366943	-0.0031000992033271874	0.9832031316366943	0.9832031316366943
07	IL-10RB	AllocationAnakinra	-0.045286687439324305	0.02813264711162485	-1.6097556429594262	0.10806159299825893	-0.045286687439324305	0.10806159299825893	0.3810593016254394
07	IL-12B	AllocationAnakinra	-0.09761302392442318	0.10231667998230295	-0.954028453047017	0.34051507965505634	-0.09761302392442318	0.34051507965505634	0.5694686756036004
07	IL-18R1	AllocationAnakinra	-0.11044172569958902	0.043992579380922055	-2.5104626110530694	0.01236149868732106	-0.11044172569958902	0.01236149868732106	0.16118963225382466
07	IL10	AllocationAnakinra	-0.14786933956586323	0.1082099103911653	-1.3665045930759396	0.1723746343699283	-0.14786933956586323	0.1723746343699283	0.4441961731840461
07	IL18	AllocationAnakinra	0.02460617380774631	0.06395365017841216	0.38475010791568914	0.7005807859712647	0.02460617380774631	0.7005807859712647	0.8234896957907849
07	IL6	AllocationAnakinra	-0.49868455149220353	0.12858312037154632	-3.8783049443133253	1.1875810312948309e-4	-0.49868455149220353	1.1875810312948309e-4	0.007956792909675367
07	IL7	AllocationAnakinra	-0.05788383205227648	0.05774009290917104	-1.0024894165537896	0.31657624036068716	-0.05788383205227648	0.31657624036068716	0.5694686756036004
07	IL8	AllocationAnakinra	-0.02079178370361616	0.1424866308986988	-0.14592094410877132	0.8840406732777544	-0.02079178370361616	0.8840406732777544	0.9254800798376491
07	LAP TGF-beta-1	AllocationAnakinra	0.09527544554384003	0.06549996489881346	1.4545877343755027	0.1463902646299939	0.09527544554384003	0.1463902646299939	0.3986304966486392
07	LIF-R	AllocationAnakinra	-0.03884344530593802	0.030714367348451996	-1.2646669509829813	0.20656052601555203	-0.03884344530593802	0.20656052601555203	0.4904241535785756
07	MCP-1	AllocationAnakinra	-0.17808772104971937	0.0811567233079412	-2.19436805468332	0.028653100099325778	-0.17808772104971937	0.028653100099325778	0.20931765466376023
