Day	Assay	term	estimate	std.error	statistic	p.value	log2FC	p_value	p_adj
07	MCP-1	AllocationAnakinra	-0.17808772104971937	0.0811567233079412	-2.19436805468332	0.028653100099325778	-0.17808772104971937	0.028653100099325778	0.20931765466376023
01	MCP-2	AllocationAnakinra	-0.19664897459585182	0.10413352279108355	-1.8884310193786118	0.05950583260572769	-0.19664897459585182	0.05950583260572769	0.6088989255435768
04	MCP-2	AllocationAnakinra	-0.12516609787439292	0.08953330351861147	-1.3979836882526555	0.16270495350232958	-0.12516609787439292	0.16270495350232958	0.6056239935920046
07	MCP-2	AllocationAnakinra	-0.044174034586532886	0.08559057970524583	-0.5161086037582412	0.6059992159800082	-0.044174034586532886	0.6059992159800082	0.7571286402347847
01	MCP-3	AllocationAnakinra	-0.1763202620512708	0.11634817252827456	-1.5154536441766802	0.13024485080913978	-0.1763202620512708	0.13024485080913978	0.7933095458374877
04	MCP-3	AllocationAnakinra	-0.3157911628252388	0.14023955041386013	-2.2517981688711157	0.024745202012028237	-0.3157911628252388	0.024745202012028237	0.28194223634287024
07	MCP-3	AllocationAnakinra	-0.3148216530359726	0.14560557131638324	-2.1621538941796623	0.031064321291233366	-0.3148216530359726	0.031064321291233366	0.20931765466376023
01	MCP-4	AllocationAnakinra	0.03505020486071329	0.07850241893544166	0.44648566676063395	0.6554261206097475	0.03505020486071329	0.6554261206097475	0.9685139678375835
04	MCP-4	AllocationAnakinra	-0.004373034680700897	0.08154678551015297	-0.053626082908644304	0.9572533586920109	-0.004373034680700897	0.9572533586920109	0.985837280509563
07	MCP-4	AllocationAnakinra	-0.013983218020034001	0.08241141806603987	-0.1696757360591543	0.8653315279434963	-0.013983218020034001	0.8653315279434963	0.9202732122573691
01	MMP-1	AllocationAnakinra	0.18442111918874635	0.11057588091271828	1.6678241011194557	0.0959325448995596	0.18442111918874635	0.0959325448995596	0.7141645009189437
04	MMP-1	AllocationAnakinra	0.08110196770023725	0.10432465773158404	0.777399796593666	0.4372710993524642	0.08110196770023725	0.4372710993524642	0.8260347380446666
07	MMP-1	AllocationAnakinra	0.11216789942574745	0.09845825099251397	1.1392432660039418	0.2551292718393826	0.11216789942574745	0.2551292718393826	0.5514084262335043
01	MMP-10	AllocationAnakinra	0.05704292695117835	0.056641812605698665	1.0070815944445841	0.31434828709543305	0.05704292695117835	0.31434828709543305	0.9685139678375835
04	MMP-10	AllocationAnakinra	-0.0018857072661656866	0.05486254697526531	-0.03437148601605854	0.9725939105472157	-0.0018857072661656866	0.9725939105472157	0.985837280509563
