Assay	term	contrast	null.value	estimate	std.error	df	statistic	p.value	adj.p.value
CD6	Day*srf14	Day1 Yes - Day7 Yes	0	0.03182182355027546	0.08305887689233939	1066.2992625407264	0.3831236917821896	0.701704418211503	0.7707245249208312
CD6	Day*srf14	Day4 Yes - Day7 Yes	0	0.0647681986923142	0.08440378858179574	1049.1923148783735	0.767361273475862	0.4430393927790879	0.6057885574734467
SCF	Day*srf14	Day1 No - Day4 No	0	0.3983912927889188	0.04066457717100691	1030.901509241222	9.797010580327992	9.942708432011008e-22	4.1635091559046096e-21
SCF	Day*srf14	Day1 No - Day7 No	0	0.3513864188462572	0.041130107897192486	1034.8275403097252	8.543289497916504	4.6145219469045544e-17	8.136130801121187e-17
SCF	Day*srf14	Day1 No - Day1 Yes	0	0.11740285239306004	0.09579915604766781	967.8013042241112	1.225510299220618	0.22068115716156333	0.3153515352926546
SCF	Day*srf14	Day1 No - Day4 Yes	0	0.7470225122139199	0.09770610934987871	1014.7260878729614	7.645606985934572	4.810664843237279e-14	1.6115727224844883e-12
SCF	Day*srf14	Day1 No - Day7 Yes	0	0.7770332153861212	0.09731896385046901	1004.9892748539698	7.984396716142971	3.841217321783862e-15	6.434039013987968e-14
SCF	Day*srf14	Day4 No - Day7 No	0	-0.04700487394266162	0.041042560549489786	1032.4406041739453	-1.1452714770556867	0.2523621242790707	0.30193325583388814
SCF	Day*srf14	Day4 No - Day1 Yes	0	-0.2809884403958588	0.09580539081963213	967.8689306745998	-2.932908451100223	0.003437177226168799	0.005355601724495571
SCF	Day*srf14	Day4 No - Day4 Yes	0	0.34863121942500114	0.09771208302108556	1014.7803071143534	3.567943785926343	3.7660974978606974e-4	9.345501198395064e-4
SCF	Day*srf14	Day4 No - Day7 Yes	0	0.37864192259720236	0.09732487268563157	1005.0340327621781	3.8904949181927124	1.0662358394895984e-4	4.2022236026942995e-4
SCF	Day*srf14	Day7 No - Day1 Yes	0	-0.23398356645319718	0.09594984885624007	971.7733603700455	-2.4386027621968487	0.014922341826564026	0.020404018415914077
SCF	Day*srf14	Day7 No - Day4 Yes	0	0.39563609336766276	0.09785323670023154	1018.4880560273913	4.043157965021372	5.6712740709184115e-5	1.1514404931864653e-4
SCF	Day*srf14	Day7 No - Day7 Yes	0	0.425646796539864	0.0974668421940942	1008.795642270505	4.367093331004163	1.3890405115011752e-5	4.046335403068641e-5
SCF	Day*srf14	Day1 Yes - Day4 Yes	0	0.6296196598208599	0.07584004940404529	1055.8794260383688	8.301941583219435	3.1062131622035147e-16	3.3498327570344775e-15
SCF	Day*srf14	Day1 Yes - Day7 Yes	0	0.6596303629930611	0.07554081931725203	1057.5312797665101	8.732104959343678	9.607401814834426e-18	5.364132679949221e-17
SCF	Day*srf14	Day4 Yes - Day7 Yes	0	0.030010703172201253	0.07668917680996801	1041.9718041954488	0.39132905607483953	0.695634032514014	0.8322764317578382
IL18	Day*srf14	Day1 No - Day4 No	0	0.35817628152222697	0.028806896909776423	1019.7339916418771	12.433698868852128	3.7883870653101134e-33	2.820243704175307e-32
IL18	Day*srf14	Day1 No - Day7 No	0	0.6309320178530247	0.029153434470794208	1021.5032465454948	21.641773235503	8.53176843212472e-86	1.4290712123808906e-84
IL18	Day*srf14	Day1 No - Day1 Yes	0	-0.05534905754045481	0.09662167786528464	747.7966059697878	-0.5728430592731537	0.5669231583900322	0.6548939933126233
IL18	Day*srf14	Day1 No - Day4 Yes	0	0.15415495551101216	0.09765663733545958	774.6512665374548	1.5785404834437995	0.11484972867367492	0.16728112654643956
IL18	Day*srf14	Day1 No - Day7 Yes	0	0.5231345647528346	0.09744872822243845	769.1609042946513	5.368305716198953	1.0532216230505406e-7	3.5282924372193113e-7
IL18	Day*srf14	Day4 No - Day7 No	0	0.2727557363307977	0.029080473276528948	1020.2691646355111	9.379343098619401	4.159329133744045e-20	2.78675051960851e-18
IL18	Day*srf14	Day4 No - Day1 Yes	0	-0.4135253390626818	0.0966258322176975	747.8828095951569	-4.279656170319044	2.115130530964151e-5	5.4505286759460816e-5
IL18	Day*srf14	Day4 No - Day4 Yes	0	-0.2040213260112148	0.09766070676927065	774.7343668958621	-2.089083038209293	0.037026010684121494	0.06704710042800378
IL18	Day*srf14	Day4 No - Day7 Yes	0	0.1649582832306076	0.09745280504720363	769.2435493098392	1.6926991803951261	0.09091766058234127	0.14503531569087774
IL18	Day*srf14	Day7 No - Day1 Yes	0	-0.6862810753934795	0.09670119160140615	749.9067271866202	-7.09692470204783	2.9603192484893594e-12	8.264224568699461e-12
IL18	Day*srf14	Day7 No - Day4 Yes	0	-0.4767770623420125	0.09773514438736501	776.7408408214476	-4.878256080047795	1.2987494891444062e-6	3.6256756571948006e-6
IL18	Day*srf14	Day7 No - Day7 Yes	0	-0.1077974531001901	0.09752745241862222	771.2555602600248	-1.1053036906725033	0.2693726954596555	0.36095941191593833
IL18	Day*srf14	Day1 Yes - Day4 Yes	0	0.20950401305146696	0.053936771169861286	1032.7774311980047	3.884252032656588	1.0917435210299519e-4	3.047783996208616e-4
IL18	Day*srf14	Day1 Yes - Day7 Yes	0	0.5784836222932894	0.053739878188403416	1033.8787621917013	10.764513091474052	1.096933439991122e-25	9.186817559925646e-25
IL18	Day*srf14	Day4 Yes - Day7 Yes	0	0.36897960924182244	0.05441513701066204	1024.756990688109	6.78082661391673	2.0150380950420432e-11	1.3500755236781689e-9
SLAMF1	Day*srf14	Day1 No - Day4 No	0	0.1795604300210105	0.050488052338643626	1041.1448831622358	3.5564935010094394	3.9274450046024686e-4	7.111859873199064e-4
SLAMF1	Day*srf14	Day1 No - Day7 No	0	0.1258243351625128	0.05103585401288311	1047.1083648372141	2.4654105941041102	0.013845131242742947	0.015460396554396292
