Assay	term	Sum Sq	Mean Sq	NumDF	DenDF	F value	Pr(>F)	adj.p.value
CCL19	Age	0.3062704264336855	0.3062704264336855	1	576.8275271276055	1.1265241518027096	0.2889621385764956	0.3520084233568219
CCL19	Gender	0.04450630354316475	0.04450630354316475	1	578.835626892465	0.1637031248255159	0.6859192387554772	0.7412353063970479
CCL19	Day:srf14	0.9983831882625579	0.49919159413127895	2	1037.9698838422146	1.8361269604577486	0.15995119103312422	0.2828135076031644
IL-10RB	Day	15.87393125526581	7.936965627632905	2	1046.709799745484	23.733670330380676	8.307678268035908e-11	1.4272165229702714e-10
IL-10RB	srf14	1.2880247792422943	1.2880247792422943	1	587.4976195599744	3.8515418765918135	0.050171807036753786	0.07470024603250008
IL-10RB	DEXcorrected	7.238286716700209	7.238286716700209	1	577.0324846586442	21.644431732555045	4.073347379824747e-6	2.2742856204021504e-5
IL-10RB	cbmi	3.437748540274146	3.437748540274146	1	575.2145068803111	10.279796380817544	0.0014195830929123303	0.019022413445025227
IL-10RB	Age	9.865217431609402	9.865217431609402	1	576.9801598736506	29.499663882149232	8.25423810492592e-8	4.6086162752503055e-7
IL-10RB	Gender	1.3719313445307935	1.3719313445307935	1	579.3889698088229	4.102445162877774	0.043279146798214305	0.0906157136087612
IL-10RB	Day:srf14	0.2534280821771069	0.12671404108855344	2	1046.7155317225154	0.3789091976101896	0.6847016388624928	0.7775425390472377
IL-18R1	Day	114.08245855262889	57.041229276314446	2	1040.0898495619988	205.02461894547386	8.656437806561017e-76	9.666355550659802e-75
IL-18R1	srf14	6.802166225999869	6.802166225999869	1	583.9373122528442	24.449184496598633	9.986281587293247e-7	4.1817554146790474e-6
IL-18R1	DEXcorrected	1.0519194365465805	1.0519194365465805	1	574.2807536897317	3.7809385312257615	0.05232745377116953	0.09226156322811468
IL-18R1	cbmi	1.5356113175493527	1.5356113175493527	1	572.6366702294189	5.519483524869354	0.01914455962718968	0.07126030527898382
IL-18R1	Age	0.49757346726059715	0.49757346726059715	1	574.2967849069762	1.788439902448637	0.18164577217815853	0.2483727905293188
IL-18R1	Gender	0.5611819741284757	0.5611819741284757	1	576.5222583742362	2.0170694402011233	0.1560796193720573	0.23766669313472363
IL-18R1	Day:srf14	0.9817503991230326	0.4908751995615163	2	1040.095872148504	1.7643641628472628	0.1718079595443472	0.28601541215673165
PD-L1	Day	48.24699579596124	24.12349789798062	2	1049.4309722656599	72.58470067998724	2.9847343505315995e-30	9.998860074280859e-30
PD-L1	srf14	17.491252218122526	17.491252218122526	1	588.360105989869	52.62907195879186	1.2769678377264305e-12	1.425947418794514e-11
PD-L1	DEXcorrected	0.6382199931453889	0.6382199931453889	1	577.4490013040179	1.9203271170023577	0.16635554653067364	0.22746574729704352
PD-L1	cbmi	0.006734224244541148	0.006734224244541148	1	575.5303430049723	0.020262469943998048	0.8868562910596203	0.9821663493011499
PD-L1	Age	3.6013609537404787	3.6013609537404787	1	577.3497444485756	10.83606150208126	0.001056206769352578	0.0028306341418649094
PD-L1	Gender	3.614560722831069	3.614560722831069	1	579.8592286711105	10.875778018008482	0.0010339451289869265	0.005806338573100933
PD-L1	Day:srf14	3.3960664565213063	1.6980332282606532	2	1049.4364879852064	5.109177538813279	0.006192206320242462	0.021835674918749735
CXCL5	Day	10.021109937030085	5.010554968515042	2	1036.8354790530611	13.503169351209024	1.624505924354942e-6	2.2675395194121063e-6
CXCL5	srf14	0.7693415303856768	0.7693415303856768	1	575.2746788685159	2.073333001832116	0.15043758067145702	0.20998578968724207
CXCL5	DEXcorrected	3.4141568518979826	3.4141568518979826	1	564.4381869732184	9.20096445452871	0.0025300882291568747	0.0067806364541404245
CXCL5	cbmi	0.7947607885004284	0.7947607885004284	1	562.5314500857978	2.1418365007982816	0.143888749150071	0.2921377634259017
CXCL5	Age	3.155220520583451	3.155220520583451	1	564.3362935477004	8.503145319743902	0.0036862270657455998	0.008232573780165174
CXCL5	Gender	3.715943826100029	3.715943826100029	1	566.8279968189779	10.014263709051587	0.0016366211772907008	0.00783240134846264
CXCL5	Day:srf14	2.2726406739391476	1.1363203369695738	2	1036.841038748366	3.0623206498561726	0.04720235398491098	0.1255862774344182
TRANCE	Day	57.344119944082614	28.672059972041307	2	1065.0942188574056	67.61137610158524	2.2729386247909816e-28	6.621169037434599e-28
TRANCE	srf14	23.77935973331627	23.77935973331627	1	588.2978823897406	56.07393525096878	2.5663246774975083e-13	4.298593834808326e-12
TRANCE	DEXcorrected	1.7541452455746205	1.7541452455746205	1	574.4907230201061	4.136437146511365	0.04242837732964822	0.07682976435368732
TRANCE	cbmi	5.768684909602675	5.768684909602675	1	571.7919350094345	13.603093932386109	2.473581075921015e-4	0.0041432483021677
TRANCE	Age	17.92370926490362	17.92370926490362	1	573.8447398147805	42.265768466812716	1.7332356541515832e-10	3.6214052449744906e-9
TRANCE	Gender	10.848581302000811	10.848581302000811	1	576.99862882677	25.581960671589005	5.704920339939563e-7	7.644593255519015e-6
TRANCE	Day:srf14	10.040096523425898	5.020048261712949	2	1065.0971541683778	11.83773929748163	8.226995738581587e-6	7.97996948933518e-5
HGF	Day	7.0083349849252015	3.5041674924626007	2	1066.04819973395	6.618983724610944	0.0013903160038947493	0.001634231092297337
HGF	srf14	15.806597157259457	15.806597157259457	1	587.9432132646582	29.85690882368648	6.877659833710516e-8	3.544640068143112e-7
HGF	DEXcorrected	0.6095992338253897	0.6095992338253897	1	573.9562826810472	1.151465338316336	0.28369356073372975	0.35199015868814615
HGF	cbmi	2.2248111544688705	2.2248111544688705	1	571.1976968956741	4.202421503377811	0.04082229262639448	0.12432243663492865
HGF	Age	2.4930032932652764	2.4930032932652764	1	573.2546044251059	4.709006706733628	0.03041493512858491	0.05362633298987339
HGF	Gender	0.07043332574538985	0.07043332574538985	1	576.4476613801407	0.13304074014205586	0.7154336679428808	0.7608580278122701
HGF	Day:srf14	6.347796218238638	3.173898109119319	2	1066.0508961744997	5.995141491672985	0.0025755881747368476	0.011504293847157919
IL-12B	Day	220.05370570552614	110.02685285276307	2	1059.9409321791572	337.78341746973047	3.232426622543802e-114	7.219086123681158e-113
IL-12B	srf14	2.1380406575249395	2.1380406575249395	1	586.360797931658	6.563803846634039	0.010656134439292125	0.020398885926644926
IL-12B	DEXcorrected	72.75797953236412	72.75797953236412	1	573.0770438981459	223.36764469236084	6.890196078811203e-43	4.616431372803506e-41
IL-12B	cbmi	2.5195564308049847	2.5195564308049847	1	570.5393451676454	7.735060665999697	0.0055948498860485234	0.03661047334241813
IL-12B	Age	2.8758726872394165e-4	2.8758726872394165e-4	1	572.5679599513461	8.828954744379862e-4	0.976305853612826	0.976305853612826
IL-12B	Gender	2.691407511850919	2.691407511850919	1	575.6066642965977	8.262645014242786	0.00419646175655809	0.01569221041287164
IL-12B	Day:srf14	12.590607028409854	6.295303514204927	2	1059.9444830507096	19.32663781525169	5.701237522475393e-9	3.819829140058513e-7
MMP-10	Day	47.522454780861096	23.761227390430548	2	1051.6193979756367	74.3420485826423	6.330583980764755e-31	2.2323638247959925e-30
MMP-10	srf14	1.3522992357607282	1.3522992357607282	1	592.0554543415656	4.230955490274128	0.0401306406663172	0.06894238268316032
MMP-10	DEXcorrected	12.564884060054473	12.564884060054473	1	581.4321078447425	39.311909518783146	7.047578413467437e-10	6.7455393386045465e-9
MMP-10	cbmi	0.7236645000982352	0.7236645000982352	1	579.5802680373517	2.264138149930046	0.1329445884965761	0.2783527321647062
MMP-10	Age	10.053952464724578	10.053952464724578	1	581.3670383979971	31.455926509972578	3.1575338411391566e-8	2.1155476735632349e-7
MMP-10	Gender	0.4708774045849413	0.4708774045849413	1	583.8118788878489	1.4732400104137853	0.22532598284053948	0.31451751771491965
MMP-10	Day:srf14	0.4205709566014383	0.21028547830071914	2	1051.625052655742	0.6579227994910817	0.5181391053386717	0.6362421379558056
IL10	Day	188.77866156873046	94.38933078436523	2	1060.8964867254226	215.34271023989035	3.216628817473384e-79	4.3102826154143343e-78
IL10	srf14	11.768250544854729	11.768250544854729	1	584.4198304834623	26.84844723500098	3.034496720930866e-7	1.3554085353491202e-6
IL10	DEXcorrected	0.5998382156083804	0.5998382156083804	1	570.7250316639305	1.3684892771372879	0.2425599057248339	0.30663233365214854
IL10	cbmi	0.04516881723329614	0.04516881723329614	1	568.0578143244542	0.10304952308189701	0.7483183964676763	0.8953095100595413
IL10	Age	0.15849279447498477	0.15849279447498477	1	570.1022052803061	0.3615903156862992	0.547863358421344	0.6115842535322061
IL10	Gender	0.039881457721234075	0.039881457721234075	1	573.2308992705216	0.09098677914803804	0.7630357942508242	0.7988030971063316
IL10	Day:srf14	0.633378769958394	0.316689384979197	2	1060.8995259258013	0.7225048625614422	0.4857732823701183	0.625900190746114
TNF	Day	17.049410923733312	8.524705461866656	2	1049.909760634684	18.729612745941466	1.017602997692066e-8	1.5855674615201957e-8
TNF	srf14	1.8481357638789742	1.8481357638789742	1	580.419381511228	4.060535265906804	0.04435712851265452	0.07173620549985615
TNF	DEXcorrected	7.476191690639073	7.476191690639073	1	567.9249557174553	16.425925306917726	5.764007042351821e-5	2.758489084554086e-4
TNF	cbmi	0.3882062560519622	0.3882062560519622	1	565.6071677594547	0.8529271625782278	0.35611938503325735	0.5312327248022284
TNF	Age	1.6961522123065413	1.6961522123065413	1	567.5781779185552	3.726612518964041	0.0540497268553495	0.08421701626298643
TNF	Gender	2.1472059811293085	2.1472059811293085	1	570.4414377498075	4.717621821917478	0.03026621159240661	0.06759453922304143
TNF	Day:srf14	0.03369504327945855	0.016847521639729274	2	1049.914095970288	0.03701565496339185	0.9636623066910031	0.9636623066910031
CCL23	Day	74.18732870525818	37.09366435262909	2	1042.5184543662194	92.77459932145776	8.286653508545077e-38	3.7013719004834677e-37
CCL23	srf14	5.678382214537686	5.678382214537686	1	575.9163075505633	14.202145944378426	1.8109698273738125e-4	4.493888090149831e-4
CCL23	DEXcorrected	0.22455791033819053	0.22455791033819053	1	564.0254738438938	0.5616395823836385	0.4539128318809007	0.5243475816555232
CCL23	cbmi	1.3123343605438516	1.3123343605438516	1	561.8634422041827	3.2822665703181717	0.07056592563303303	0.16885417919332904
CCL23	Age	4.115500725979342	4.115500725979342	1	563.779239850809	10.293238414792528	0.0014109920534045824	0.003636017983773347
CCL23	Gender	1.0833550447802347	1.0833550447802347	1	566.5075581434795	2.7095686542826685	0.1003025860457496	0.17231469910423647
CCL23	Day:srf14	1.5246631069563445	0.7623315534781723	2	1042.5233007991148	1.906659955503401	0.14909354293478952	0.2828135076031644
CD5	Day	24.948818983450717	12.474409491725359	2	1060.1914738404669	27.770669735472485	1.756510581850804e-12	3.4613590877648198e-12
CD5	srf14	7.330574144402654	7.330574144402654	1	586.2865794169725	16.319406034460957	6.0634876903729476e-5	1.7663203271955978e-4
CD5	DEXcorrected	12.126969329088828	12.126969329088828	1	572.9523699163957	26.997194564898827	2.837114371513809e-7	1.9008666289142522e-6
CD5	cbmi	2.7934357726120136	2.7934357726120136	1	570.3993950296629	6.21877791649543	0.012922361952202536	0.05411239067484812
CD5	Age	0.6524718267943312	0.6524718267943312	1	572.4305595721555	1.4525400681791814	0.22861880118006647	0.2890086731898953
CD5	Gender	13.20173113984957	13.20173113984957	1	575.4803746047751	29.389841311883785	8.719937920639666e-8	1.460589601707144e-6
CD5	Day:srf14	5.041785661110226	2.520892830555113	2	1060.1949663384576	5.612039774893077	0.003762991599896521	0.014830613952533349
CCL3	Day	90.94548274181192	45.47274137090596	2	1071.3048579555825	78.90003922893959	1.0825932046121025e-32	4.266690865235934e-32
CCL3	srf14	0.31361609637322824	0.31361609637322824	1	583.138396469355	0.5441572590674365	0.46101163595680905	0.5147963268184368
CCL3	DEXcorrected	7.309721162401389	7.309721162401389	1	568.0440504373653	12.683143111206475	3.999114078181861e-4	0.0013397032161909235
CCL3	cbmi	8.233124363432852	8.233124363432852	1	564.8537730140457	14.285345806470529	1.7378321002446833e-4	0.003881158357213126
CCL3	Age	4.435126704874411	4.435126704874411	1	566.878219534052	7.6954162087047475	0.00571854842177741	0.012359443363196337
CCL3	Gender	3.1138466006175953	3.1138466006175953	1	570.3078646050186	5.402854799047136	0.020454123412806526	0.050756528468816196
CCL3	Day:srf14	0.18067046839347178	0.09033523419673589	2	1071.305786869497	0.15674123237351473	0.8549448592259592	0.895020399502176
Flt3L	Day	12.254649627152823	6.127324813576411	2	1066.4811879242866	12.479733852022177	4.391068689447215e-6	6.004114330468641e-6
Flt3L	srf14	6.636255175927265	6.636255175927265	1	586.3970078407926	13.51628988007526	2.5821572956597947e-4	6.178733528900222e-4
Flt3L	DEXcorrected	32.021547753430326	32.021547753430326	1	572.1698305254989	65.2193911129346	3.981154249337972e-15	1.1661578083222936e-13
Flt3L	cbmi	1.634805134482712	1.634805134482712	1	569.3264181810579	3.329664021247687	0.0685646665047142	0.16885417919332904
Flt3L	Age	0.05947122385855322	0.05947122385855322	1	571.3842145391009	0.12112709350160518	0.7279434462041167	0.7866485628334808
Flt3L	Gender	14.641511690761009	14.641511690761009	1	574.629177321592	29.820872020218054	7.061886526716861e-8	1.460589601707144e-6
Flt3L	Day:srf14	7.127771866439103	3.5638859332195514	2	1066.4835347457288	7.258689440944721	7.393573227231043e-4	0.004503358238404362
CXCL6	Day	27.180210140655568	13.590105070327784	2	1050.3302379638233	31.76973191617835	4.0161860378074964e-14	8.408889516659445e-14
CXCL6	srf14	0.8380742233548746	0.8380742233548746	1	582.96227543177	1.9591749485422894	0.16213349336284147	0.21747323436537036
CXCL6	DEXcorrected	0.40265989836310545	0.40265989836310545	1	570.8222602110781	0.9413022900258518	0.3323540633631301	0.3906617937777144
CXCL6	cbmi	0.7424844889763118	0.7424844889763118	1	568.6004703399752	1.7357138185929541	0.18821344543804042	0.36029430983853455
CXCL6	Age	6.4946780643546305	6.4946780643546305	1	570.5437784938669	15.18267739054751	1.0917144775556184e-4	3.483089047439354e-4
CXCL6	Gender	1.5116639054374479	1.5116639054374479	1	573.3284190376664	3.533832650636936	0.0606354859687956	0.1160736445688373
CXCL6	Day:srf14	1.1537473602663433	0.5768736801331716	2	1050.3349023730414	1.348563684569662	0.260062011041797	0.3787859726043565
CXCL10	Day	261.8866378068203	130.94331890341016	2	1046.1091070777338	379.36624175815757	1.282910039869335e-124	4.2977486335622725e-123
CXCL10	srf14	23.20634911632492	23.20634911632492	1	573.6195827196015	67.23294875152772	1.5866106272418307e-15	3.5434304008400884e-14
CXCL10	DEXcorrected	1.9597392818831296	1.9597392818831296	1	560.7087422225231	5.6777156132894655	0.017513894071454098	0.037664140946701286
CXCL10	cbmi	0.09861516176441483	0.09861516176441483	1	558.2684750231094	0.2857057818011707	0.5931984009328908	0.7616625346255764
CXCL10	Age	6.5402470078662445	6.5402470078662445	1	560.2627805196372	18.948266687622777	1.596788954427277e-5	5.943603330368198e-5
CXCL10	Gender	0.9678840393176975	0.9678840393176975	1	563.2174556549978	2.8041333725816933	0.09457677271519598	0.16675378347152975
CXCL10	Day:srf14	0.7721720648323734	0.3860860324161867	2	1046.112974486803	1.1185603690180521	0.32714033327476816	0.4663489857321163
4E-BP1	Day	7.258242972097718	3.629121486048859	2	1049.6506919791027	7.029412342870023	9.277454201725181e-4	0.001130162602755613
4E-BP1	srf14	0.6647483324073525	0.6647483324073525	1	574.8144798822327	1.2875816229050865	0.2569670607232577	0.3130326012446958
4E-BP1	DEXcorrected	1.5627225130792082	1.5627225130792082	1	561.5149330939047	3.026909119506934	0.08244179940737485	0.1347219648852223
4E-BP1	cbmi	1.0670939775230304	1.0670939775230304	1	558.9603445963992	2.0669034104915798	0.1510864585902752	0.2977291978102482
4E-BP1	Age	4.417612264074309	4.417612264074309	1	560.9772794045311	8.556676400741429	0.003581814163110101	0.008232573780165174
4E-BP1	Gender	0.40623420264552257	0.40623420264552257	1	564.017793523147	0.7868537135364317	0.37543127237725615	0.47460179715615397
4E-BP1	Day:srf14	0.5092652632748571	0.25463263163742855	2	1049.6541245847095	0.4932096571058461	0.6108046738226769	0.7055847094158508
SIRT2	Day	1.363477671335434	0.681738835667717	2	1091.9235120857968	0.8422761819101766	0.43100863967114983	0.4457025956930312
SIRT2	srf14	0.34947871726003205	0.34947871726003205	1	583.4634802897252	0.4317747269661448	0.5113785044357622	0.5616780294622307
SIRT2	DEXcorrected	0.0900684675243492	0.0900684675243492	1	567.0394070540777	0.11127798647792653	0.7388171490278479	0.7857261743629493
SIRT2	cbmi	0.22066462935659564	0.22066462935659564	1	563.0178587205877	0.2726272170120099	0.6017801956529399	0.7616625346255764
SIRT2	Age	0.4671196032242998	0.4671196032242998	1	564.7223963427286	0.5771179450468131	0.44776122226906356	0.5273202066152806
SIRT2	Gender	0.1668078062363417	0.1668078062363417	1	568.4150389277052	0.20608807185225106	0.6500242482485601	0.7258604105442255
SIRT2	Day:srf14	2.944433334004239	1.4722166670021195	2	1091.9216774035442	1.818897455082726	0.1626956028630144	0.2828135076031644
DNER	Day	14.985972207820334	7.492986103910167	2	1052.3892533690537	19.64904221704019	4.187919758093869e-9	6.680729137911649e-9
DNER	srf14	6.797275678791525	6.797275678791525	1	586.584198458394	17.824663614915526	2.8069342296160215e-5	8.955456827822545e-5
DNER	DEXcorrected	0.9992009936518438	0.9992009936518438	1	574.6921906827104	2.620229403245263	0.10605782417435933	0.1652528888298157
DNER	cbmi	2.668369693373118	2.668369693373118	1	572.5361646393718	6.997331641706668	0.008387301751498169	0.040139229810741237
DNER	Age	13.498051860861256	13.498051860861256	1	574.4589535912608	35.39627422016109	4.678258993461311e-9	5.224055876031797e-8
DNER	Gender	9.493304181555674	9.493304181555674	1	577.1885926373783	24.89452563447967	8.026042115325315e-7	8.9624136954466e-6
DNER	Day:srf14	13.045624961791884	6.522812480895942	2	1052.3941292231036	17.10493200355435	4.893361732906979e-8	1.0928507870158919e-6
EN-RAGE	Day	21.82690816669923	10.913454083349615	2	1068.223865804662	20.743181517468763	1.4517200197195613e-9	2.372322959053917e-9
EN-RAGE	srf14	19.578148525892992	19.578148525892992	1	589.1755737943051	37.21214984247365	1.9194483613037257e-9	1.2860304020734963e-8
EN-RAGE	DEXcorrected	0.2543329528337916	0.2543329528337916	1	575.0379403742647	0.48341016200857306	0.4871625597194741	0.5532185000204197
EN-RAGE	cbmi	0.666022528211281	0.666022528211281	1	572.2298123205188	1.265907758615846	0.261007484131101	0.43718753591959414
EN-RAGE	Age	0.8138303549128952	0.8138303549128952	1	574.2909114789597	1.5468458150330051	0.21410912117860356	0.2812806101758125
EN-RAGE	Gender	3.7567043460351117	3.7567043460351117	1	577.5169555698469	7.140360839210371	0.007749600656825378	0.024724916381300015
EN-RAGE	Day:srf14	10.753390713169308	5.376695356584654	2	1068.2263718075753	10.219474686380465	4.014804548598191e-5	3.362398809450985e-4
CD40	Day	24.683461216877177	12.341730608438588	2	1061.8874936560924	26.396322173921	6.4875768867943535e-12	1.2074101428200603e-11
CD40	srf14	3.5339834073670855	3.5339834073670855	1	589.8574401132007	7.558434674823495	0.006156003779131634	0.012130948623582927
CD40	DEXcorrected	0.9580869403017539	0.9580869403017539	1	576.7674960771687	2.049143053692927	0.152833520119825	0.2133301218339224
CD40	cbmi	0.005006790942695022	0.005006790942695022	1	574.29021047227	0.010708454994997478	0.9176168263401461	0.9846123066565189
CD40	Age	14.889082439187424	14.889082439187424	1	576.3111414428821	31.844562922977563	2.621656072528666e-8	1.9516772984380068e-7
CD40	Gender	0.0015522167861604264	0.0015522167861604264	1	579.3075558616074	0.0033198597239874872	0.9540726012690293	0.9540726012690293
CD40	Day:srf14	1.894793656420286	0.947396828210143	2	1061.8912838309452	2.026279190285266	0.1323344967959197	0.26077680250960644
IFN-gamma	Day	204.75259895247933	102.37629947623967	2	1065.7194146315853	220.87997858580403	5.58211182827443e-81	9.35003731235967e-80
IFN-gamma	srf14	3.9803683515882202	3.9803683515882202	1	583.5132340907967	8.587765730548469	0.0035167172015060782	0.007140001590936583
IFN-gamma	DEXcorrected	21.200064685438257	21.200064685438257	1	569.0670979916017	45.739784087664304	3.358230102650697e-11	3.7500236146266115e-10
IFN-gamma	cbmi	0.07132028968190873	0.07132028968190873	1	566.1397397709451	0.15387569328318493	0.6950064147290511	0.8623227738304893
IFN-gamma	Age	1.2932844269810826	1.2932844269810826	1	568.192080455951	2.7903004699171983	0.09538715574714694	0.142020876334641
IFN-gamma	Gender	1.724893195260969	1.724893195260969	1	571.4837374971338	3.7215095093417223	0.05421060163530543	0.10682677381074894
IFN-gamma	Day:srf14	0.06181966029971642	0.03090983014985821	2	1065.721401823785	0.06668889827548485	0.9354900910387295	0.9636623066910031
FGF-19	Day	22.5541250681338	11.2770625340669	2	1070.271963490728	17.28329960463306	4.0984678999108815e-8	5.969507593348458e-8
FGF-19	srf14	0.21215944978969845	0.21215944978969845	1	577.0606876423841	0.3251569567511374	0.5687468030963679	0.5954068094915101
FGF-19	DEXcorrected	1.3618590994053954	1.3618590994053954	1	561.6127206587361	2.0871941397163467	0.14909634519539852	0.21254159847003617
FGF-19	cbmi	3.8006150381652426	3.8006150381652426	1	558.2357724515989	5.824847400468811	0.01612231653637296	0.06354089458452873
FGF-19	Age	5.907175506037545	5.907175506037545	1	560.2048748968241	9.053375715491189	0.002739986547629351	0.006556396381827375
FGF-19	Gender	7.686370463883007	7.686370463883007	1	563.7061891767428	11.78018151430642	6.42556510354412e-4	0.004783476243749512
FGF-19	Day:srf14	0.8797796690311952	0.4398898345155976	2	1070.272114392417	0.6741780299611158	0.5097913712304453	0.6362421379558056
MCP-2	Day	230.28023574566987	115.14011787283494	2	1038.6737976512286	428.9320412841247	1.5942982984149047e-136	1.0681798599379861e-134
MCP-2	srf14	4.814555501454741	4.814555501454741	1	581.266424154071	17.935687033041667	2.656008554692773e-5	8.89762865822079e-5
MCP-2	DEXcorrected	2.405301029420987	2.405301029420987	1	571.3291026793601	8.960479627021144	0.002878110343025333	0.007141977517877678
MCP-2	cbmi	0.42008682254900426	0.42008682254900426	1	569.6246585991471	1.5649514838217677	0.2114552588832259	0.3935417318104482
MCP-2	Age	0.09278564348391295	0.09278564348391295	1	571.3211123543896	0.3456548090854922	0.5568155144099189	0.6115842535322061
MCP-2	Gender	1.3875943372505275	1.3875943372505275	1	573.6100527104734	5.169211935396002	0.02335939519398232	0.053968257861959155
MCP-2	Day:srf14	1.6341679266435127	0.8170839633217564	2	1038.6797441330725	3.0438868637879972	0.04807459795696065	0.1255862774344182
CASP-8	Day	6.7041371044650955	3.3520685522325477	2	1062.2270484623032	5.807725534909348	0.0031004705059503373	0.003581577998252976
CASP-8	srf14	0.05611460855366737	0.05611460855366737	1	580.8929352631924	0.09722302509640547	0.755299790484403	0.7667437267038636
CASP-8	DEXcorrected	1.7926774386975681	1.7926774386975681	1	566.5972764059792	3.1059563294567942	0.0785455395258029	0.13156377870571986
CASP-8	cbmi	0.8411406131690841	0.8411406131690841	1	563.7207065137787	1.4573430529330338	0.22785963006177992	0.4017525056352435
CASP-8	Age	2.55083795802	2.55083795802	1	565.7698369811192	4.419529765983444	0.035971164116084704	0.06025169989444188
CASP-8	Gender	0.6403323082587814	0.6403323082587814	1	569.0285126162246	1.1094266837189595	0.2926536563123416	0.3815380753247573
CASP-8	Day:srf14	2.086098832979521	1.0430494164897606	2	1062.2292229584214	1.8071661232242084	0.16462278800781213	0.2828135076031644
CCL25	Day	15.541880820361268	7.770940410180634	2	1044.1939969841471	21.040032299047144	1.1008959047793908e-9	1.8440006405054795e-9
CCL25	srf14	6.266430934482198	6.266430934482198	1	582.4799708678021	16.96653201567774	4.3555167356751726e-5	1.32645282404653e-4
CCL25	DEXcorrected	2.079268870009105	2.079268870009105	1	571.5141652867741	5.629676959828587	0.017988843437230465	0.037664140946701286
CCL25	cbmi	0.2662484318928058	0.2662484318928058	1	569.5804776582382	0.7208748633892912	0.396213785226344	0.5648153959609584
CCL25	Age	6.048860180974592	6.048860180974592	1	571.4035207997943	16.377453289101627	5.9044607116709525e-5	1.9779943384097692e-4
CCL25	Gender	0.8156527735675192	0.8156527735675192	1	573.9248829320612	2.2084020459332128	0.13780988035799546	0.2147270228833883
CCL25	Day:srf14	5.925318279882179	2.9626591399410893	2	1044.1994846668545	8.021480117614079	3.4898432868353947e-4	0.0025979944468663497
CX3CL1	Day	1.17830015855877	0.589150079279385	2	1036.6621756931845	1.6985647383024605	0.18345466203561006	0.19510257708549006
CX3CL1	srf14	5.590418572408865	5.590418572408865	1	577.7007786893262	16.117604314098482	6.737618758558065e-5	1.8056818272935615e-4
CX3CL1	DEXcorrected	1.802319865980497	1.802319865980497	1	567.431272746594	5.196226019762175	0.023006347710314068	0.04670985747245583
CX3CL1	cbmi	0.22295237233399853	0.22295237233399853	1	565.6533345390415	0.6427887414198673	0.4230394235448376	0.5904925286980024
CX3CL1	Age	7.20209290372353	7.20209290372353	1	567.3909694622315	20.76418467634961	6.364415917245163e-6	2.842772443036173e-5
CX3CL1	Gender	1.5032812964130522	1.5032812964130522	1	569.7549480532574	4.334074952446784	0.03780245663579025	0.08170208369670796
CX3CL1	Day:srf14	1.8086754884287304	0.9043377442143652	2	1036.668006127794	2.6072748826875354	0.07421868393045232	0.15539536947938454
TNFRSF9	Day	37.670302828631065	18.835151414315533	2	1049.3655329288622	54.4808867028111	3.081404639627415e-23	8.258164434201472e-23
TNFRSF9	srf14	6.669932598014195	6.669932598014195	1	584.7168731229639	19.292854843291057	1.3312300282782245e-5	4.955133994146725e-5
TNFRSF9	DEXcorrected	22.33993429723587	22.33993429723587	1	573.0892450419805	64.61851049792479	5.221602126816241e-15	1.1661578083222936e-13
TNFRSF9	cbmi	2.3639810443386065	2.3639810443386065	1	570.9982271375259	6.837841682882216	0.009160421946542806	0.04091655136122453
TNFRSF9	Age	14.45260730774485	14.45260730774485	1	572.8938402319561	41.80432872416495	2.1620329820743228e-10	3.6214052449744906e-9
TNFRSF9	Gender	0.2369956067143938	0.2369956067143938	1	575.5640905906528	0.6855124503356733	0.40803813689041024	0.5062695402158793
TNFRSF9	Day:srf14	0.17873406633268682	0.08936703316634341	2	1049.3706010333897	0.2584951456881531	0.772261936456291	0.8482221269274017
TWEAK	Day	23.079012149168253	11.539506074584127	2	1058.2644478580821	23.983795481770365	6.503282808225569e-11	1.1466314425029292e-10
TWEAK	srf14	7.795184572771159	7.795184572771159	1	584.6768796948809	16.201569748966296	6.443836150998785e-5	1.798904258820494e-4
TWEAK	DEXcorrected	0.8716963119799914	0.8716963119799914	1	571.4199897207482	1.8117401155313368	0.17883337969776864	0.23963672879501
TWEAK	cbmi	2.3381534016493637	2.3381534016493637	1	568.8886704798056	4.859635466865943	0.027891709256294462	0.09835497474588047
TWEAK	Age	0.04141065065971009	0.04141065065971009	1	570.9141336632963	0.08606820515282058	0.7693430348050214	0.8181902116180386
TWEAK	Gender	3.9235977841073484	3.9235977841073484	1	573.9466719333759	8.154834894885171	0.00445002981857554	0.01569221041287164
TWEAK	Day:srf14	1.6798472275334901	0.8399236137667451	2	1058.268016091781	1.7457035026186847	0.17502435669292535	0.28601541215673165
CCL20	Day	28.03027466460564	14.01513733230282	2	1047.6407170175098	33.365196992561316	8.963141005370803e-15	1.937194991483367e-14
CCL20	srf14	16.788286729127268	16.788286729127268	1	577.3660903243593	39.967107036039096	5.172087249333757e-10	3.850331618948463e-9
CCL20	DEXcorrected	3.6682588138784937	3.6682588138784937	1	564.7775821075901	8.732856128541773	0.0032556248370890772	0.00779024514589172
CCL20	cbmi	6.146217570092544	6.146217570092544	1	562.4316579942906	14.632019303344519	1.453029027719064e-4	0.003881158357213126
CCL20	Age	17.88479958538043	17.88479958538043	1	564.4073280686249	42.577525085203625	1.5130654727736402e-10	3.6214052449744906e-9
